Target,Feature,Label,SHAP_value,Feature_value
Ra,P,Fo6 (P),-0.2279,-1.2278
Ra,P,Fo6 (P),-0.0503,-1.058
Ra,P,Fo6 (P),-0.0939,-0.9922
Ra,P,Fo6 (P),-0.0327,-1.0799
Ra,P,Fo6 (P),-0.1037,-1.0963
Ra,P,Fo6 (P),-0.0422,-1.0744
Ra,P,Fo6 (P),-0.0325,-1.0799
Ra,P,Fo6 (P),-0.0551,-1.0744
Ra,P,Fo6 (P),-0.0838,-1.0415
Ra,P,Fo6 (P),-0.0349,-1.0744
Ra,P,Fo6 (P),-0.0402,-1.0799
Ra,P,Fo6 (P),-0.0855,-1.1292
Ra,P,Fo6 (P),-0.0514,-1.1949
Ra,P,Fo6 (P),-0.0448,-1.0799
Ra,P,Fo6 (P),-0.0542,-1.184
Ra,P,Fo6 (P),-0.0545,-1.173
Ra,P,Fo6 (P),-0.0361,-1.1566
Ra,P,Fo6 (P),-0.1673,-1.2442
Ra,P,Fo6 (P),-0.1576,-1.2114
Ra,P,Fo6 (P),-0.0224,-1.1621
Ra,P,Fo6 (P),-0.0185,-1.1237
Ra,P,Fo6 (P),-0.0519,-1.1949
Ra,P,Fo6 (P),-0.0477,-1.1237
Ra,P,Fo6 (P),-0.0555,-1.1621
Ra,P,Fo6 (P),-0.0621,-1.1347
Ra,P,Fo6 (P),-0.0751,-1.1675
Ra,P,Fo6 (P),-0.0415,-1.0908
Ra,P,Fo6 (P),-0.0521,-1.173
Ra,P,Fo6 (P),-0.0676,-1.2881
Ra,P,Fo6 (P),-0.0702,-1.2716
Ra,P,Fo6 (P),-0.0726,-1.2935
Ra,P,Fo6 (P),-0.0608,-1.2168
Ra,P,Fo6 (P),-0.0578,-1.2333
Ra,P,Fo6 (P),-0.0579,-1.2388
Ra,P,Fo6 (P),-0.0624,-1.2223
Ra,P,Fo6 (P),-0.0749,-1.3429
Ra,P,Fo6 (P),-0.0709,-1.3045
Ra,P,Fo6 (P),0.0017,-1.0141
Ra,P,Fo6 (P),0.0084,-1.0361
Ra,P,Fo6 (P),-0.0635,-1.2114
Ra,P,Fo6 (P),-0.0457,-1.1292
Ra,P,Fo6 (P),-0.0451,-1.058
Ra,P,Fo6 (P),-0.0055,-1.0361
Ra,P,Fo6 (P),-0.0447,-1.1018
Ra,P,Fo6 (P),-0.0817,-1.1292
Ra,P,Fo6 (P),-0.0472,-1.1621
Ra,P,Fo6 (P),-0.0943,-1.2278
Ra,P,Fo6 (P),-0.1028,-1.1621
Ra,P,Fo6 (P),-0.0585,-1.0799
Ra,P,Fo6 (P),-0.0518,-1.0744
Ra,P,Fo6 (P),-0.0614,-1.1182
Ra,P,Fo6 (P),-0.0374,-1.0908
Ra,P,Fo6 (P),-0.0699,-1.058
Ra,P,Fo6 (P),-0.0917,-1.2223
Ra,P,Fo6 (P),-0.1074,-1.1949
Ra,P,Fo6 (P),-0.0985,-1.1785
Ra,P,Fo6 (P),-0.0981,-1.173
Ra,P,Fo6 (P),-0.0945,-1.2278
Ra,P,Fo6 (P),-0.0914,-1.2388
Ra,P,Fo6 (P),-0.0916,-1.2223
Ra,P,Fo6 (P),0.0372,-1.0251
Ra,P,Fo6 (P),0.0292,-1.0525
Ra,P,Fo6 (P),-0.0507,-1.184
Ra,P,Fo6 (P),0.0,-0.932
Ra,P,Fo6 (P),-0.0003,-0.9484
Ra,P,Fo6 (P),-0.0026,-0.9758
Ra,P,Fo6 (P),0.031,-1.058
Ra,P,Fo6 (P),-0.0023,-0.9484
Ra,P,Fo6 (P),0.0261,-1.047
Ra,P,Fo6 (P),0.015,-1.0361
Ra,P,Fo6 (P),-0.0064,-0.932
Ra,P,Fo6 (P),0.0398,-1.0196
Ra,P,Fo6 (P),0.0022,-0.9375
Ra,P,Fo6 (P),-0.0395,-1.1456
Ra,P,Fo6 (P),-0.0497,-1.184
Ra,P,Fo6 (P),-0.0146,-0.7621
Ra,P,Fo6 (P),-0.0125,-0.7841
Ra,P,Fo6 (P),-0.0012,-0.9101
Ra,P,Fo6 (P),-0.0128,-0.9758
Ra,P,Fo6 (P),-0.0009,-0.9046
Ra,P,Fo6 (P),0.0003,-0.9977
Ra,P,Fo6 (P),-0.0157,-0.9758
Ra,P,Fo6 (P),-0.0178,-0.9813
Ra,P,Fo6 (P),-0.0264,-0.8224
Ra,P,Fo6 (P),-0.0189,-0.9922
Ra,P,Fo6 (P),0.0024,-1.0306
Ra,P,Fo6 (P),-0.0809,-1.1347
Ra,P,Fo6 (P),-0.08,-1.1073
Ra,P,Fo6 (P),-0.0075,-1.0689
Ra,P,Fo6 (P),-0.073,-1.1785
Ra,P,Fo6 (P),-0.0434,-1.0799
Ra,P,Fo6 (P),-0.1034,-1.1456
Ra,P,Fo6 (P),-0.0522,-1.1402
Ra,P,Fo6 (P),-0.0779,-0.5814
Ra,P,Fo6 (P),-0.1137,-0.4882
Ra,P,Fo6 (P),-0.132,-0.5649
Ra,P,Fo6 (P),-0.0018,-0.5814
Ra,P,Fo6 (P),-0.1068,-0.5485
Ra,P,Fo6 (P),-0.0758,-0.4827
Ra,P,Fo6 (P),-0.1001,-0.5594
Ra,P,Fo6 (P),-0.0924,-0.5814
Ra,P,Fo6 (P),-0.1015,-0.8169
Ra,P,Fo6 (P),-0.126,-0.5485
Ra,P,Fo6 (P),-0.1317,-0.7019
Ra,P,Fo6 (P),-0.1,-0.669
Ra,P,Fo6 (P),-0.1325,-0.6307
Ra,P,Fo6 (P),-0.116,-0.7183
Ra,P,Fo6 (P),-0.1206,-0.669
Ra,P,Fo6 (P),-0.1313,-0.6087
Ra,P,Fo6 (P),0.0128,-0.6307
Ra,P,Fo6 (P),-0.0239,-0.7293
Ra,P,Fo6 (P),-0.0116,-0.6854
Ra,P,Fo6 (P),-0.0237,-0.6581
Ra,P,Fo6 (P),-0.0293,-0.6526
Ra,P,Fo6 (P),-0.0045,-0.6581
Ra,P,Fo6 (P),-0.0157,-0.6361
Ra,P,Fo6 (P),0.0031,-0.669
Ra,P,Fo6 (P),-0.0493,-0.7567
Ra,P,Fo6 (P),0.027,-0.6581
Ra,P,Fo6 (P),-0.043,-0.669
Ra,P,Fo6 (P),-0.0488,-0.7731
Ra,P,Fo6 (P),0.0017,-0.5923
Ra,P,Fo6 (P),0.0258,-0.6526
Ra,P,Fo6 (P),0.0421,-0.6635
Ra,P,Fo6 (P),0.0442,-0.6197
Ra,P,Fo6 (P),-0.0326,-0.6635
Ra,P,Fo6 (P),-0.0499,-0.6854
Ra,P,Fo6 (P),-0.0456,-0.7293
Ra,P,Fo6 (P),-0.0182,-0.6307
Ra,P,Fo6 (P),-0.0545,-0.806
Ra,P,Fo6 (P),-0.0515,-0.6361
Ra,P,Fo6 (P),-0.0624,-0.7128
Ra,P,Fo6 (P),-0.0705,-0.6964
Ra,P,Fo6 (P),-0.0567,-0.7238
Ra,P,Fo6 (P),-0.0237,-0.6854
Ra,P,Fo6 (P),-0.0058,-0.5156
Ra,P,Fo6 (P),-0.0628,-0.554
Ra,P,Fo6 (P),-0.0025,-0.5485
Ra,P,Fo6 (P),0.0267,-0.5759
Ra,P,Fo6 (P),-0.0395,-0.6635
Ra,P,Fo6 (P),-0.0735,-0.6416
Ra,P,Fo6 (P),-0.0256,-0.6854
Ra,P,Fo6 (P),-0.0416,-0.669
Ra,P,Fo6 (P),-0.0208,-0.6964
Ra,P,Fo6 (P),-0.0162,-0.6307
Ra,P,Fo6 (P),-0.0521,-0.6964
Ra,P,Fo6 (P),-0.0164,-0.6252
Ra,P,Fo6 (P),-0.0091,-0.6581
Ra,P,Fo6 (P),-0.0683,-0.7183
Ra,P,Fo6 (P),-0.0669,-0.6087
Ra,P,Fo6 (P),-0.05,-0.7676
Ra,P,Fo6 (P),0.0306,-0.5704
Ra,P,Fo6 (P),-0.0619,-0.7841
Ra,P,Fo6 (P),-0.0409,-0.6526
Ra,P,Fo6 (P),-0.047,-0.6307
Ra,P,Fo6 (P),-0.0268,-0.5594
Ra,P,Fo6 (P),-0.0499,-0.5868
Ra,P,Fo6 (P),-0.0556,-0.669
Ra,P,Fo6 (P),-0.0681,-0.5759
Ra,P,Fo6 (P),-0.0406,-0.3732
Ra,P,Fo6 (P),0.0135,-0.1705
Ra,P,Fo6 (P),-0.0464,-0.4115
Ra,P,Fo6 (P),-0.066,-0.406
Ra,P,Fo6 (P),-0.046,-0.3841
Ra,P,Fo6 (P),-0.0476,-0.3841
Ra,P,Fo6 (P),-0.1225,-0.302
Ra,P,Fo6 (P),-0.0805,-0.3787
Ra,P,Fo6 (P),-0.1097,-0.3184
Ra,P,Fo6 (P),-0.1113,-0.3184
Ra,P,Fo6 (P),-0.1798,-0.3293
Ra,P,Fo6 (P),-0.056,-0.2307
Ra,P,Fo6 (P),-0.093,-0.3129
Ra,P,Fo6 (P),-0.0526,-0.2088
Ra,P,Fo6 (P),-0.0117,-0.2636
Ra,P,Fo6 (P),0.001,-0.2636
Ra,P,Fo6 (P),-0.0501,-0.176
Ra,P,Fo6 (P),-0.0061,-0.2746
Ra,P,Fo6 (P),-0.0326,-0.28
Ra,P,Fo6 (P),-0.121,-0.2965
Ra,P,Fo6 (P),-0.0594,-0.2033
Ra,P,Fo6 (P),-0.1114,-0.302
Ra,P,Fo6 (P),-0.008,-0.2691
Ra,P,Fo6 (P),-0.0463,-0.1047
Ra,P,Fo6 (P),-0.0528,-0.1869
Ra,P,Fo6 (P),-0.0319,-0.1486
Ra,P,Fo6 (P),-0.0582,-0.2362
Ra,P,Fo6 (P),-0.0254,-0.2307
Ra,P,Fo6 (P),-0.038,-0.165
Ra,P,Fo6 (P),-0.0365,-0.154
Ra,P,Fo6 (P),0.0126,-0.1376
Ra,P,Fo6 (P),-0.0045,-0.2526
Ra,P,Fo6 (P),-0.0932,-0.2417
Ra,P,Fo6 (P),-0.0495,-0.428
Ra,P,Fo6 (P),-0.0565,-0.4115
Ra,P,Fo6 (P),-0.0047,-0.5704
Ra,P,Fo6 (P),-0.0534,-0.5101
Ra,P,Fo6 (P),-0.0415,-0.554
Ra,P,Fo6 (P),-0.0503,-0.5211
Ra,P,Fo6 (P),-0.0038,-0.5594
Ra,P,Fo6 (P),-0.0606,-0.4444
Ra,P,Fo6 (P),-0.0612,-0.532
Ra,P,Fo6 (P),-0.075,-0.543
Ra,P,Fo6 (P),-0.0235,-0.4663
Ra,P,Fo6 (P),-0.0337,-0.3896
Ra,P,Fo6 (P),0.0077,-0.6361
Ra,P,Fo6 (P),0.0011,-0.5649
Ra,P,Fo6 (P),-0.0465,-0.4554
Ra,P,Fo6 (P),-0.0438,-0.5101
Ra,P,Fo6 (P),-0.0946,-0.6471
Ra,P,Fo6 (P),-0.0876,-0.5594
Ra,P,Fo6 (P),0.0312,-0.6471
Ra,P,Fo6 (P),-0.0418,-0.5101
Ra,P,Fo6 (P),-0.0697,-0.5485
Ra,P,Fo6 (P),0.0324,-0.6416
Ra,P,Fo6 (P),-0.0564,-0.5375
Ra,P,Fo6 (P),0.0481,-0.5047
Ra,P,Fo6 (P),0.0235,-0.4718
Ra,P,Fo6 (P),-0.0001,-0.5814
Ra,P,Fo6 (P),0.0269,-0.7293
Ra,P,Fo6 (P),0.0002,-0.6307
Ra,P,Fo6 (P),0.0195,-0.4992
Ra,P,Fo6 (P),0.0432,-0.6087
Ra,P,Fo6 (P),0.0312,-0.6361
Ra,P,Fo6 (P),0.0117,-0.7676
Ra,P,Fo6 (P),0.0238,-0.4773
Ra,P,Fo6 (P),0.009,-0.1486
Ra,P,Fo6 (P),0.0143,-0.0883
Ra,P,Fo6 (P),-0.0619,-0.1157
Ra,P,Fo6 (P),-0.0052,-0.0993
Ra,P,Fo6 (P),-0.0091,-0.1157
Ra,P,Fo6 (P),-0.0612,-0.1212
Ra,P,Fo6 (P),-0.0117,-0.1486
Ra,P,Fo6 (P),-0.07,-0.1321
Ra,P,Fo6 (P),0.0145,-0.0938
Ra,P,Fo6 (P),0.0177,-0.0993
Ra,P,Fo6 (P),-0.0214,-0.302
Ra,P,Fo6 (P),-0.0541,-0.2636
Ra,P,Fo6 (P),-0.0382,-0.2636
Ra,P,Fo6 (P),-0.071,-0.0116
Ra,P,Fo6 (P),-0.1005,0.0377
Ra,P,Fo6 (P),-0.073,-0.0335
Ra,P,Fo6 (P),-0.0587,-0.0554
Ra,P,Fo6 (P),-0.1068,0.0103
Ra,P,Fo6 (P),-0.1124,0.0103
Ra,P,Fo6 (P),-0.1206,0.0103
Ra,P,Fo6 (P),-0.0759,-0.0499
Ra,P,Fo6 (P),-0.1206,0.0103
Ra,P,Fo6 (P),-0.1071,-0.0061
Ra,P,Fo6 (P),-0.1286,0.0596
Ra,P,Fo6 (P),-0.123,0.0596
Ra,P,Fo6 (P),-0.0594,0.0651
Ra,P,Fo6 (P),-0.1269,-0.0171
Ra,P,Fo6 (P),-0.1046,-0.0335
Ra,P,Fo6 (P),-0.0893,-0.039
Ra,P,Fo6 (P),-0.1096,-0.0171
Ra,P,Fo6 (P),-0.0773,0.0761
Ra,P,Fo6 (P),-0.1063,-0.028
Ra,P,Fo6 (P),-0.0798,-0.0664
Ra,P,Fo6 (P),-0.1595,-0.2746
Ra,P,Fo6 (P),-0.1042,-0.0938
Ra,P,Fo6 (P),0.0312,-0.1486
Ra,P,Fo6 (P),-0.0456,-0.1157
Ra,P,Fo6 (P),-0.1852,-0.1869
Ra,P,Fo6 (P),-0.1183,-0.0335
Ra,P,Fo6 (P),-0.0541,-0.0116
Ra,P,Fo6 (P),-0.1366,0.0815
Ra,P,Fo6 (P),-0.0419,0.2021
Ra,P,Fo6 (P),-0.0983,0.1363
Ra,P,Fo6 (P),-0.108,0.087
Ra,P,Fo6 (P),-0.0438,0.2021
Ra,P,Fo6 (P),-0.0403,0.2459
Ra,P,Fo6 (P),-0.0989,0.1089
Ra,P,Fo6 (P),-0.0407,0.1856
Ra,P,Fo6 (P),-0.0377,0.1747
Ra,P,Fo6 (P),0.0112,0.1801
Ra,P,Fo6 (P),-0.1103,0.2349
Ra,P,Fo6 (P),-0.1317,0.1363
Ra,P,Fo6 (P),0.1301,0.3171
Ra,P,Fo6 (P),-0.0665,0.1418
Ra,P,Fo6 (P),0.112,0.3938
Ra,P,Fo6 (P),0.1167,0.3555
Ra,P,Fo6 (P),-0.0688,0.213
Ra,P,Fo6 (P),-0.1466,-0.1376
Ra,P,Fo6 (P),0.0166,-0.0938
Ra,P,Fo6 (P),-0.0601,0.0706
Ra,P,Fo6 (P),-0.1463,0.087
Ra,P,Fo6 (P),-0.0603,0.0432
Ra,P,Fo6 (P),-0.1215,-0.0499
Ra,P,Fo6 (P),-0.0682,-0.0226
Ra,P,Fo6 (P),-0.1692,-0.0006
Ra,P,Fo6 (P),-0.1206,0.0048
Ra,P,Fo6 (P),0.2708,0.3116
Ra,P,Fo6 (P),0.1577,0.3828
Ra,P,Fo6 (P),0.1679,0.3719
Ra,P,Fo6 (P),0.2449,0.3719
Ra,P,Fo6 (P),0.221,0.2075
Ra,P,Fo6 (P),0.1614,0.5855
Ra,P,Fo6 (P),0.1466,0.5965
Ra,P,Fo6 (P),0.1498,0.5965
Ra,P,Fo6 (P),0.2697,0.3883
Ra,P,Fo6 (P),0.2137,0.4541
Ra,P,Fo6 (P),0.272,0.3774
Ra,P,Fo6 (P),0.2726,0.4595
Ra,P,Fo6 (P),0.1372,0.4979
Ra,P,Fo6 (P),0.2085,0.4431
Ra,P,Fo6 (P),0.2164,0.4431
Ra,P,Fo6 (P),0.2222,0.4376
Ra,P,Fo6 (P),0.1979,0.4595
Ra,P,Fo6 (P),0.2561,0.4541
Ra,P,Fo6 (P),0.2064,0.3061
Ra,P,Fo6 (P),0.1635,0.4322
Ra,P,Fo6 (P),0.1716,0.2623
Ra,P,Fo6 (P),0.2832,0.2733
Ra,P,Fo6 (P),0.2904,0.2733
Ra,P,Fo6 (P),0.2724,0.3774
Ra,P,Fo6 (P),0.2474,0.3828
Ra,P,Fo6 (P),0.2731,0.3883
Ra,P,Fo6 (P),0.2528,0.4486
Ra,P,Fo6 (P),0.2426,0.4048
Ra,P,Fo6 (P),0.2447,0.3555
Ra,P,Fo6 (P),0.2395,0.2294
Ra,P,Fo6 (P),0.2299,0.3445
Ra,P,Fo6 (P),0.2909,0.3445
Ra,P,Fo6 (P),0.2511,0.2678
Ra,P,Fo6 (P),0.0903,0.6239
Ra,P,Fo6 (P),0.2257,0.6403
Ra,P,Fo6 (P),0.013,0.7937
Ra,P,Fo6 (P),0.0086,0.7992
Ra,P,Fo6 (P),0.0604,0.8211
Ra,P,Fo6 (P),0.0534,0.8211
Ra,P,Fo6 (P),0.0775,0.9471
Ra,P,Fo6 (P),0.0823,0.7335
Ra,P,Fo6 (P),0.0591,0.8704
Ra,P,Fo6 (P),0.001,0.7937
Ra,P,Fo6 (P),0.0681,0.9143
Ra,P,Fo6 (P),0.0417,0.8102
Ra,P,Fo6 (P),0.0058,0.7882
Ra,P,Fo6 (P),0.0747,0.6184
Ra,P,Fo6 (P),0.1786,0.6842
Ra,P,Fo6 (P),0.0772,0.7554
Ra,P,Fo6 (P),0.1778,0.717
Ra,P,Fo6 (P),0.1504,0.6239
Ra,P,Fo6 (P),0.1551,0.602
Ra,P,Fo6 (P),0.1528,0.5965
Ra,P,Fo6 (P),0.1541,0.6458
Ra,P,Fo6 (P),0.1736,0.6896
Ra,P,Fo6 (P),0.2308,0.7554
Ra,P,Fo6 (P),0.0798,0.6787
Ra,P,Fo6 (P),0.0437,0.5801
Ra,P,Fo6 (P),0.0574,0.5472
Ra,P,Fo6 (P),0.0532,0.465
Ra,P,Fo6 (P),0.0501,0.8102
Ra,P,Fo6 (P),0.0627,0.8321
Ra,P,Fo6 (P),-0.0274,0.7773
Ra,P,Fo6 (P),0.0843,0.7499
Ra,P,Fo6 (P),0.0707,0.843
Ra,P,Fo6 (P),0.0938,0.7499
Ra,P,Fo6 (P),0.1674,1.1608
Ra,P,Fo6 (P),0.1429,1.1553
Ra,P,Fo6 (P),0.1853,1.2265
Ra,P,Fo6 (P),0.1797,1.4183
Ra,P,Fo6 (P),0.1387,1.495
Ra,P,Fo6 (P),0.1644,1.3087
Ra,P,Fo6 (P),0.1728,1.1827
Ra,P,Fo6 (P),0.182,1.1936
Ra,P,Fo6 (P),0.1752,1.1389
Ra,P,Fo6 (P),0.1128,0.9636
Ra,P,Fo6 (P),0.1802,1.1389
Ra,P,Fo6 (P),0.1467,1.3525
Ra,P,Fo6 (P),0.1297,1.358
Ra,P,Fo6 (P),0.167,1.3197
Ra,P,Fo6 (P),0.1625,1.4183
Ra,P,Fo6 (P),0.1711,1.3744
Ra,P,Fo6 (P),0.1197,1.3142
Ra,P,Fo6 (P),0.1608,1.358
Ra,P,Fo6 (P),0.1418,1.3525
Ra,P,Fo6 (P),0.1397,1.484
Ra,P,Fo6 (P),0.1345,1.5552
Ra,P,Fo6 (P),0.0925,1.7031
Ra,P,Fo6 (P),0.0631,1.7415
Ra,P,Fo6 (P),0.0622,1.7579
Ra,P,Fo6 (P),0.052,1.747
Ra,P,Fo6 (P),0.0969,1.6867
Ra,P,Fo6 (P),0.0694,1.6538
Ra,P,Fo6 (P),0.0684,1.621
Ra,P,Fo6 (P),0.1468,1.5991
Ra,P,Fo6 (P),0.1089,1.5607
Ra,P,Fo6 (P),0.087,1.621
Ra,P,Fo6 (P),0.1103,1.484
Ra,P,Fo6 (P),0.091,1.4621
Ra,P,Fo6 (P),0.3104,1.2101
Ra,P,Fo6 (P),0.3128,1.1936
Ra,P,Fo6 (P),0.1981,1.0841
Ra,P,Fo6 (P),0.3451,1.1115
Ra,P,Fo6 (P),0.3045,1.1608
Ra,P,Fo6 (P),0.3348,1.1827
Ra,P,Fo6 (P),0.1795,1.2923
Ra,P,Fo6 (P),0.3438,1.1115
Ra,P,Fo6 (P),0.2997,1.1389
Ra,P,Fo6 (P),0.2683,1.2813
Ra,P,Fo6 (P),0.3115,1.1936
Ra,P,Fo6 (P),0.2665,1.2813
Ra,P,Fo6 (P),0.2302,1.3142
Ra,P,Fo6 (P),0.1407,1.1827
Ra,P,Fo6 (P),0.1293,1.2156
Ra,P,Fo6 (P),0.0821,1.3197
Ra,P,Fo6 (P),0.204,1.2539
Ra,P,Fo6 (P),0.2129,1.232
Ra,P,Fo6 (P),0.2902,1.1772
Ra,P,Fo6 (P),0.2604,1.2868
Ra,P,Fo6 (P),0.1958,1.3197
Ra,P,Fo6 (P),0.2282,1.2594
Ra,P,Fo6 (P),0.3072,1.2539
Ra,P,Fo6 (P),0.2818,1.1334
Ra,P,Fo6 (P),0.2131,1.1827
Ra,P,Fo6 (P),0.2288,1.1827
Ra,P,Fo6 (P),0.018,0.9581
Ra,P,Fo6 (P),0.2119,1.1717
Ra,P,Fo6 (P),0.1585,1.1334
Ra,P,Fo6 (P),0.2977,1.243
Ra,P,Fo6 (P),0.2194,1.3306
Ra,P,Fo6 (P),0.2264,1.2977
Ra,P,Fo6 (P),0.209,1.3251
Ra,P,Fo6 (P),0.2235,1.106
Ra,P,Fo6 (P),0.1832,1.3251
Ra,P,Fo6 (P),0.1481,1.347
Ra,P,Fo6 (P),0.24,1.2265
Ra,P,Fo6 (P),0.2022,1.232
Ra,P,Fo6 (P),0.2501,1.243
Ra,P,Fo6 (P),0.2663,1.117
Ra,P,Fo6 (P),0.1989,1.1443
Ra,P,Fo6 (P),0.2591,1.1224
Ra,P,Fo6 (P),0.0567,0.9252
Ra,P,Fo6 (P),0.1276,1.3416
Ra,P,Fo6 (P),0.0639,1.3032
Ra,P,Fo6 (P),0.2244,1.3909
Ra,P,Fo6 (P),0.1557,1.2977
Ra,P,Fo6 (P),0.1577,1.4457
Ra,P,Fo6 (P),0.1587,1.4347
Ra,P,Fo6 (P),0.1511,1.3964
Ra,P,Fo6 (P),0.2264,1.2484
Ra,P,Fo6 (P),0.2516,1.3744
Ra,P,Fo6 (P),-0.0502,1.5278
Ra,P,Fo6 (P),0.0184,1.495
Ra,P,Fo6 (P),0.178,1.4292
Ra,P,Fo6 (P),0.0967,1.4347
Ra,P,Fo6 (P),0.0308,1.2813
Ra,P,Fo6 (P),0.0904,1.0457
Ra,P,Fo6 (P),0.2492,1.4018
Ra,P,Fo6 (P),0.0439,1.2375
Ra,P,Fo6 (P),0.221,1.2649
Ra,P,Fo6 (P),0.1711,1.3306
Ra,P,Fo6 (P),-0.011,1.4785
Ra,P,Fo6 (P),0.2266,1.3197
Ra,P,Fo6 (P),0.2106,1.2868
Ra,P,Fo6 (P),0.2349,1.4128
Ra,P,Fo6 (P),-0.0494,1.9223
Ra,P,Fo6 (P),-0.1249,2.0373
Ra,P,Fo6 (P),0.0182,1.9387
Ra,P,Fo6 (P),0.0121,1.7634
Ra,P,Fo6 (P),-0.0213,1.8291
Ra,P,Fo6 (P),-0.0453,1.8182
Ra,P,Fo6 (P),-0.0212,1.7415
Ra,P,Fo6 (P),0.0102,1.6593
Ra,P,Fo6 (P),0.0784,1.6812
Ra,P,Fo6 (P),-0.0426,1.8237
Ra,P,Fo6 (P),0.0211,1.9332
Ra,P,Fo6 (P),-0.0759,1.9332
Ra,P,Fo6 (P),-0.0168,1.873
Ra,P,Fo6 (P),-0.0447,1.862
Ra,P,Fo6 (P),-0.2451,2.0921
Ra,P,Fo6 (P),0.0681,1.9551
Ra,P,Fo6 (P),-0.0036,1.8949
Ra,P,Fo6 (P),-0.0379,1.8346
Ra,P,Fo6 (P),0.0131,1.9606
Ra,P,Fo6 (P),0.0655,1.9551
Ra,P,Fo6 (P),-0.0026,1.8839
Ra,P,Fo6 (P),0.1193,1.9935
Ra,P,Fo6 (P),0.0544,1.8949
Ra,P,Fo6 (P),-0.0266,1.8237
Ra,P,Fo6 (P),-0.0125,1.6593
Ra,P,Fo6 (P),-0.0266,1.7744
Ra,P,Fo6 (P),0.0373,1.621
Ra,P,Fo6 (P),0.0138,1.5991
Ra,P,Fo6 (P),0.0474,1.4895
Ra,P,Fo6 (P),0.0535,1.4621
Ra,P,Fo6 (P),0.0513,1.6648
Ra,P,Fo6 (P),0.0139,1.6703
Ra,P,Fo6 (P),0.0496,1.7689
Ra,Ft,Fo9 (Ft),0.0302,0.7461
Ra,Ft,Fo9 (Ft),0.0412,0.1697
Ra,Ft,Fo9 (Ft),0.0308,-0.2897
Ra,Ft,Fo9 (Ft),0.079,-0.9542
Ra,Ft,Fo9 (Ft),0.0472,-0.159
Ra,Ft,Fo9 (Ft),0.0624,-0.531
Ra,Ft,Fo9 (Ft),-0.1617,-0.7992
Ra,Ft,Fo9 (Ft),0.0208,-0.548
Ra,Ft,Fo9 (Ft),-0.1629,-1.3239
Ra,Ft,Fo9 (Ft),0.0382,-0.2798
Ra,Ft,Fo9 (Ft),-0.1507,-1.2318
Ra,Ft,Fo9 (Ft),-0.3248,-1.5733
Ra,Ft,Fo9 (Ft),0.0798,-0.9666
Ra,Ft,Fo9 (Ft),0.0503,-0.5369
Ra,Ft,Fo9 (Ft),-0.3407,-1.5733
Ra,Ft,Fo9 (Ft),-0.3103,-1.5679
Ra,Ft,Fo9 (Ft),-0.2519,-1.704
Ra,Ft,Fo9 (Ft),-0.256,-1.8341
Ra,Ft,Fo9 (Ft),-0.2709,-1.8036
Ra,Ft,Fo9 (Ft),-0.3253,-1.7946
Ra,Ft,Fo9 (Ft),0.0392,-0.8434
Ra,Ft,Fo9 (Ft),0.0914,-0.8655
Ra,Ft,Fo9 (Ft),0.0661,-0.4367
Ra,Ft,Fo9 (Ft),0.093,-0.5872
Ra,Ft,Fo9 (Ft),0.0536,0.561
Ra,Ft,Fo9 (Ft),0.049,0.0721
Ra,Ft,Fo9 (Ft),0.0543,-0.1755
Ra,Ft,Fo9 (Ft),0.0423,0.2951
Ra,Ft,Fo9 (Ft),0.0897,-0.4153
Ra,Ft,Fo9 (Ft),0.0463,0.1697
Ra,Ft,Fo9 (Ft),0.0452,-0.3053
Ra,Ft,Fo9 (Ft),0.0348,-0.1859
Ra,Ft,Fo9 (Ft),0.0398,0.2865
Ra,Ft,Fo9 (Ft),0.031,1.228
Ra,Ft,Fo9 (Ft),0.0468,0.7379
Ra,Ft,Fo9 (Ft),0.0139,0.4099
Ra,Ft,Fo9 (Ft),0.0662,0.6798
Ra,Ft,Fo9 (Ft),0.0512,1.382
Ra,Ft,Fo9 (Ft),0.0561,0.6746
Ra,Ft,Fo9 (Ft),0.0391,-0.0528
Ra,Ft,Fo9 (Ft),0.04,0.8156
Ra,Ft,Fo9 (Ft),0.0487,0.1513
Ra,Ft,Fo9 (Ft),0.0427,0.212
Ra,Ft,Fo9 (Ft),-0.0073,-0.2557
Ra,Ft,Fo9 (Ft),0.0606,0.3562
Ra,Ft,Fo9 (Ft),0.0429,0.2074
Ra,Ft,Fo9 (Ft),0.0252,1.0172
Ra,Ft,Fo9 (Ft),0.0145,0.2867
Ra,Ft,Fo9 (Ft),0.1006,-0.0528
Ra,Ft,Fo9 (Ft),0.0431,0.5757
Ra,Ft,Fo9 (Ft),0.005,-0.2419
Ra,Ft,Fo9 (Ft),0.0633,-0.6426
Ra,Ft,Fo9 (Ft),0.0282,0.7678
Ra,Ft,Fo9 (Ft),0.0315,-0.2557
Ra,Ft,Fo9 (Ft),0.0259,-0.9062
Ra,Ft,Fo9 (Ft),0.0408,-0.8387
Ra,Ft,Fo9 (Ft),0.0187,-0.5528
Ra,Ft,Fo9 (Ft),-0.1123,-1.3549
Ra,Ft,Fo9 (Ft),-0.0309,-1.8108
Ra,Ft,Fo9 (Ft),-0.0074,-1.8108
Ra,Ft,Fo9 (Ft),0.0506,-0.1917
Ra,Ft,Fo9 (Ft),-0.1351,-1.3631
Ra,Ft,Fo9 (Ft),0.0246,-0.6995
