Target,Feature,Label,SHAP_value,Feature_value
Ra,SE,Fo7 (SE),-0.4783,0.4163
Ra,SE,Fo7 (SE),-0.4822,0.4534
Ra,SE,Fo7 (SE),-0.478,0.4441
Ra,SE,Fo7 (SE),-0.4825,0.4349
Ra,SE,Fo7 (SE),-0.4778,0.4534
Ra,SE,Fo7 (SE),-0.4605,0.4813
Ra,SE,Fo7 (SE),-0.4912,0.4488
Ra,SE,Fo7 (SE),-0.4487,0.4627
Ra,SE,Fo7 (SE),-0.4472,0.4488
Ra,SE,Fo7 (SE),0.5003,-0.4731
Ra,SE,Fo7 (SE),0.4963,-0.4623
Ra,SE,Fo7 (SE),0.4714,-0.4731
Ra,SE,Fo7 (SE),0.4714,-0.4731
Ra,SE,Fo7 (SE),0.4955,-0.4406
Ra,SE,Fo7 (SE),0.4428,-0.6539
Ra,SE,Fo7 (SE),0.465,-0.3828
Ra,SE,Fo7 (SE),0.3629,-0.3502
Ra,SE,Fo7 (SE),0.3423,-0.343
Ra,SE,Fo7 (SE),0.3551,-0.3502
Ra,SE,Fo7 (SE),0.4462,-0.3719
Ra,SE,Fo7 (SE),0.4436,-0.3719
Ra,SE,Fo7 (SE),0.4632,-0.39
Ra,SE,Fo7 (SE),0.5159,-0.4189
Ra,SE,Fo7 (SE),0.4537,-0.3755
Ra,SE,Fo7 (SE),0.4906,-0.4081
Ra,SE,Fo7 (SE),0.4499,-0.3864
Ra,SE,Fo7 (SE),0.4388,-0.3828
Ra,SE,Fo7 (SE),0.4409,-0.3755
Ra,SE,Fo7 (SE),0.4381,-0.3828
Ra,SE,Fo7 (SE),0.5069,-0.3936
Ra,SE,Fo7 (SE),0.4845,-0.3972
Ra,SE,Fo7 (SE),0.5639,-0.4189
Ra,SE,Fo7 (SE),0.5073,-0.437
Ra,SE,Fo7 (SE),0.4016,-0.484
Ra,SE,Fo7 (SE),0.5634,-0.5274
Ra,SE,Fo7 (SE),0.3911,-0.4876
Ra,SE,Fo7 (SE),0.395,-0.5129
Ra,SE,Fo7 (SE),0.3819,-0.5274
Ra,SE,Fo7 (SE),0.4456,-0.5057
Ra,SE,Fo7 (SE),0.3773,-0.4876
Ra,SE,Fo7 (SE),0.464,-0.4406
Ra,SE,Fo7 (SE),0.4728,-0.3972
Ra,SE,Fo7 (SE),0.6338,-0.8371
Ra,SE,Fo7 (SE),0.68,-0.8401
Ra,SE,Fo7 (SE),0.6832,-0.8492
Ra,SE,Fo7 (SE),0.6847,-0.8522
Ra,SE,Fo7 (SE),0.5295,-0.7766
Ra,SE,Fo7 (SE),0.555,-0.822
Ra,SE,Fo7 (SE),0.499,-0.8038
Ra,SE,Fo7 (SE),0.3885,-0.7887
Ra,SE,Fo7 (SE),0.6159,-0.8341
Ra,SE,Fo7 (SE),0.5916,-0.825
Ra,SE,Fo7 (SE),0.6212,-0.828
Ra,SE,Fo7 (SE),0.6091,-0.825
Ra,SE,Fo7 (SE),0.6573,-0.8825
Ra,SE,Fo7 (SE),0.9602,-1.061
Ra,SE,Fo7 (SE),0.3772,-0.7161
Ra,SE,Fo7 (SE),0.3881,-0.7131
Ra,SE,Fo7 (SE),0.6193,-0.8371
Ra,SE,Fo7 (SE),0.5399,-0.7494
Ra,SE,Fo7 (SE),0.5053,-0.8159
Ra,SE,Fo7 (SE),0.4929,-0.7585
Ra,SE,Fo7 (SE),0.4084,-0.7887
Ra,SE,Fo7 (SE),0.4326,-0.7857
Ra,SE,Fo7 (SE),0.3981,-0.8069
Ra,SE,Fo7 (SE),0.427,-0.7736
Ra,SE,Fo7 (SE),0.4031,-0.7978
Ra,SE,Fo7 (SE),0.4087,-0.8038
Ra,SE,Fo7 (SE),0.5194,-0.7887
Ra,SE,Fo7 (SE),0.4224,-0.7978
Ra,SE,Fo7 (SE),0.692,-1.0338
Ra,SE,Fo7 (SE),0.5521,-0.7645
Ra,SE,Fo7 (SE),0.6866,-0.8704
Ra,SE,Fo7 (SE),0.7,-0.8492
Ra,SE,Fo7 (SE),0.5829,-0.8583
Ra,SE,Fo7 (SE),0.9436,-1.1308
Ra,SE,Fo7 (SE),0.8257,-1.0836
Ra,SE,Fo7 (SE),0.8276,-1.0784
Ra,SE,Fo7 (SE),0.8211,-1.1203
Ra,SE,Fo7 (SE),0.8188,-1.081
Ra,SE,Fo7 (SE),0.8223,-1.0941
Ra,SE,Fo7 (SE),0.8205,-1.1203
Ra,SE,Fo7 (SE),0.8285,-1.1046
Ra,SE,Fo7 (SE),0.8221,-1.0915
Ra,SE,Fo7 (SE),0.8356,-1.0705
Ra,SE,Fo7 (SE),0.8337,-1.0732
Ra,SE,Fo7 (SE),0.8935,-1.1229
Ra,SE,Fo7 (SE),1.0547,-1.1753
Ra,SE,Fo7 (SE),0.6108,-1.047
Ra,SE,Fo7 (SE),0.7984,-1.0522
Ra,SE,Fo7 (SE),0.9373,-1.102
Ra,SE,Fo7 (SE),0.8708,-1.0574
Ra,SE,Fo7 (SE),0.9696,-1.1413
Ra,SE,Fo7 (SE),0.9673,-1.1124
Ra,SE,Fo7 (SE),0.8793,-1.0915
Ra,SE,Fo7 (SE),0.9182,-1.0758
Ra,SE,Fo7 (SE),0.9302,-1.1177
Ra,SE,Fo7 (SE),1.0821,-1.1675
Ra,SE,Fo7 (SE),0.9374,-1.1229
Ra,SE,Fo7 (SE),0.9342,-1.1596
Ra,SE,Fo7 (SE),1.0706,-1.2644
Ra,SE,Fo7 (SE),1.0754,-1.2146
Ra,SE,Fo7 (SE),1.0392,-1.2408
Ra,SE,Fo7 (SE),0.9287,-1.1465
Ra,SE,Fo7 (SE),1.031,-1.2041
Ra,SE,Fo7 (SE),1.0643,-1.1858
Ra,SE,Fo7 (SE),1.176,-1.2094
Ra,SE,Fo7 (SE),1.2422,-1.2251
Ra,SE,Fo7 (SE),-0.6624,1.1089
Ra,SE,Fo7 (SE),-0.6533,1.0484
Ra,SE,Fo7 (SE),-0.7026,1.0438
Ra,SE,Fo7 (SE),-0.6907,1.067
Ra,SE,Fo7 (SE),-0.6925,1.0206
Ra,SE,Fo7 (SE),-0.6254,1.0299
Ra,SE,Fo7 (SE),-0.7282,1.0856
Ra,SE,Fo7 (SE),-0.6011,1.0252
Ra,SE,Fo7 (SE),-0.7597,0.8997
Ra,SE,Fo7 (SE),-0.7899,1.1089
Ra,SE,Fo7 (SE),-0.6928,1.1089
Ra,SE,Fo7 (SE),-0.8352,1.1228
Ra,SE,Fo7 (SE),-0.7899,1.1089
Ra,SE,Fo7 (SE),-0.7885,1.0299
Ra,SE,Fo7 (SE),-0.7602,1.1321
Ra,SE,Fo7 (SE),-0.7715,1.081
Ra,SE,Fo7 (SE),-0.8149,1.0949
Ra,SE,Fo7 (SE),-0.8094,1.0996
Ra,SE,Fo7 (SE),-0.8016,1.1089
Ra,SE,Fo7 (SE),-0.8346,1.1414
Ra,SE,Fo7 (SE),-0.9082,1.0903
Ra,SE,Fo7 (SE),-0.7401,1.16
Ra,SE,Fo7 (SE),-0.829,1.1414
Ra,SE,Fo7 (SE),-0.6556,1.1554
Ra,SE,Fo7 (SE),-0.7629,1.1414
Ra,SE,Fo7 (SE),-0.8091,1.0996
Ra,SE,Fo7 (SE),-0.8074,1.1042
Ra,SE,Fo7 (SE),-0.8628,1.0856
Ra,SE,Fo7 (SE),-0.8299,1.1275
Ra,SE,Fo7 (SE),-0.887,1.0717
Ra,SE,Fo7 (SE),-0.6645,1.1507
Ra,SE,Fo7 (SE),-0.6671,1.1647
Ra,SE,Fo7 (SE),-0.7496,0.9183
Ra,SE,Fo7 (SE),-0.201,0.0403
Ra,SE,Fo7 (SE),-0.2108,0.0764
Ra,SE,Fo7 (SE),-0.1784,0.0873
Ra,SE,Fo7 (SE),-0.1906,0.0475
Ra,SE,Fo7 (SE),-0.2071,0.0692
Ra,SE,Fo7 (SE),-0.1893,0.0113
Ra,SE,Fo7 (SE),-0.2185,0.0258
Ra,SE,Fo7 (SE),-0.2221,0.0258
Ra,SE,Fo7 (SE),-0.2286,0.0258
Ra,SE,Fo7 (SE),-0.2955,-0.014
Ra,SE,Fo7 (SE),-0.2292,0.0077
Ra,SE,Fo7 (SE),-0.2336,-0.0248
Ra,SE,Fo7 (SE),-0.3453,0.08
Ra,SE,Fo7 (SE),-0.2297,0.1017
Ra,SE,Fo7 (SE),-0.1896,0.0656
Ra,SE,Fo7 (SE),-0.2296,0.0294
Ra,SE,Fo7 (SE),-0.333,0.0366
Ra,SE,Fo7 (SE),-0.2623,0.08
Ra,SE,Fo7 (SE),-0.3217,0.0403
Ra,SE,Fo7 (SE),-0.263,0.0692
Ra,SE,Fo7 (SE),-0.2479,0.0656
Ra,SE,Fo7 (SE),-0.3467,0.0547
Ra,SE,Fo7 (SE),-0.2901,0.0836
Ra,SE,Fo7 (SE),-0.3232,0.0511
Ra,SE,Fo7 (SE),-0.3285,0.0149
Ra,SE,Fo7 (SE),-0.338,0.0222
Ra,SE,Fo7 (SE),-0.1884,0.0547
Ra,SE,Fo7 (SE),-0.3515,0.0692
Ra,SE,Fo7 (SE),-0.3435,0.0619
Ra,SE,Fo7 (SE),-0.3246,0.0113
Ra,SE,Fo7 (SE),-0.4323,-0.0176
Ra,SE,Fo7 (SE),-0.4515,-0.0031
Ra,SE,Fo7 (SE),-0.3365,0.0186
Ra,SE,Fo7 (SE),0.3948,-0.7917
Ra,SE,Fo7 (SE),0.3799,-0.7887
Ra,SE,Fo7 (SE),0.4446,-0.7675
Ra,SE,Fo7 (SE),0.3857,-0.7222
Ra,SE,Fo7 (SE),0.2597,-0.7131
Ra,SE,Fo7 (SE),0.562,-0.7494
Ra,SE,Fo7 (SE),0.3585,-0.6889
Ra,SE,Fo7 (SE),0.4765,-0.7343
Ra,SE,Fo7 (SE),0.5645,-0.7736
Ra,SE,Fo7 (SE),0.2843,-0.58
Ra,SE,Fo7 (SE),0.3286,-0.6647
Ra,SE,Fo7 (SE),0.348,-0.6768
Ra,SE,Fo7 (SE),0.3422,-0.6768
Ra,SE,Fo7 (SE),0.347,-0.6647
Ra,SE,Fo7 (SE),0.3394,-0.6889
Ra,SE,Fo7 (SE),0.402,-0.6738
Ra,SE,Fo7 (SE),0.4707,-0.6677
Ra,SE,Fo7 (SE),0.427,-0.6344
Ra,SE,Fo7 (SE),0.4502,-0.6768
Ra,SE,Fo7 (SE),0.438,-0.698
Ra,SE,Fo7 (SE),0.3825,-0.7161
Ra,SE,Fo7 (SE),0.4408,-0.6617
Ra,SE,Fo7 (SE),0.3959,-0.6798
Ra,SE,Fo7 (SE),0.4172,-0.7222
Ra,SE,Fo7 (SE),0.4154,-0.7161
Ra,SE,Fo7 (SE),0.5442,-0.7433
Ra,SE,Fo7 (SE),0.4815,-0.7827
Ra,SE,Fo7 (SE),0.5391,-0.7403
Ra,SE,Fo7 (SE),0.5308,-0.7615
Ra,SE,Fo7 (SE),0.5285,-0.7554
Ra,SE,Fo7 (SE),0.5302,-0.7645
Ra,SE,Fo7 (SE),0.4781,-0.7403
Ra,SE,Fo7 (SE),0.3964,-0.7222
Ra,SE,Fo7 (SE),1.1112,-1.7673
Ra,SE,Fo7 (SE),1.22,-1.7306
Ra,SE,Fo7 (SE),1.1885,-1.7437
Ra,SE,Fo7 (SE),1.2261,-1.707
Ra,SE,Fo7 (SE),1.1947,-1.6966
Ra,SE,Fo7 (SE),1.1894,-1.7542
Ra,SE,Fo7 (SE),1.1756,-1.749
Ra,SE,Fo7 (SE),1.1728,-1.7411
Ra,SE,Fo7 (SE),1.1785,-1.8302
Ra,SE,Fo7 (SE),1.2034,-1.7961
Ra,SE,Fo7 (SE),1.2349,-1.7935
Ra,SE,Fo7 (SE),1.3139,-1.6049
Ra,SE,Fo7 (SE),1.164,-1.6992
Ra,SE,Fo7 (SE),1.3004,-1.6651
Ra,SE,Fo7 (SE),1.1249,-1.6075
Ra,SE,Fo7 (SE),1.273,-1.6782
Ra,SE,Fo7 (SE),1.109,-1.673
Ra,SE,Fo7 (SE),1.2424,-1.6678
Ra,SE,Fo7 (SE),1.1228,-1.6389
Ra,SE,Fo7 (SE),1.119,-1.707
Ra,SE,Fo7 (SE),1.2623,-1.6468
Ra,SE,Fo7 (SE),1.2182,-1.7018
Ra,SE,Fo7 (SE),1.1237,-1.6311
Ra,SE,Fo7 (SE),1.092,-1.6651
Ra,SE,Fo7 (SE),1.0851,-1.7306
Ra,SE,Fo7 (SE),1.1359,-1.6913
Ra,SE,Fo7 (SE),1.1329,-1.7332
Ra,SE,Fo7 (SE),1.1249,-1.7568
Ra,SE,Fo7 (SE),1.1354,-1.7437
Ra,SE,Fo7 (SE),1.1293,-1.7463
Ra,SE,Fo7 (SE),1.135,-1.7359
Ra,SE,Fo7 (SE),1.2284,-1.7228
Ra,SE,Fo7 (SE),1.1102,-1.7437
Ra,SE,Fo7 (SE),-0.8995,1.0717
Ra,SE,Fo7 (SE),-0.6,1.0763
Ra,SE,Fo7 (SE),-0.6123,0.9973
Ra,SE,Fo7 (SE),-0.6043,0.9927
Ra,SE,Fo7 (SE),-0.6364,0.9787
Ra,SE,Fo7 (SE),-0.6894,1.0252
Ra,SE,Fo7 (SE),-0.6806,1.0066
Ra,SE,Fo7 (SE),-0.6939,1.0438
Ra,SE,Fo7 (SE),-0.8912,1.0438
Ra,SE,Fo7 (SE),-0.6219,1.0159
Ra,SE,Fo7 (SE),-0.8425,0.9973
Ra,SE,Fo7 (SE),-0.6371,1.0345
Ra,SE,Fo7 (SE),-0.6188,1.0345
Ra,SE,Fo7 (SE),-0.6356,1.0531
Ra,SE,Fo7 (SE),-0.6336,1.1089
Ra,SE,Fo7 (SE),-0.6239,1.1275
Ra,SE,Fo7 (SE),-0.7484,1.0903
Ra,SE,Fo7 (SE),-0.798,1.1554
Ra,SE,Fo7 (SE),-0.616,1.1461
Ra,SE,Fo7 (SE),-0.6817,1.2344
Ra,SE,Fo7 (SE),-0.6241,1.1228
Ra,SE,Fo7 (SE),-0.7832,1.1879
Ra,SE,Fo7 (SE),-0.6732,1.0856
Ra,SE,Fo7 (SE),-0.7788,1.174
Ra,SE,Fo7 (SE),-0.6664,1.2065
Ra,SE,Fo7 (SE),-0.8295,1.2204
Ra,SE,Fo7 (SE),-0.7919,1.1647
Ra,SE,Fo7 (SE),-0.7844,1.1321
Ra,SE,Fo7 (SE),-0.6713,1.1507
Ra,SE,Fo7 (SE),-0.6815,1.2158
Ra,SE,Fo7 (SE),-0.6249,1.2018
Ra,SE,Fo7 (SE),-0.7023,1.1042
Ra,SE,Fo7 (SE),-0.7763,1.174
Ra,SE,Fo7 (SE),-0.2482,0.0656
Ra,SE,Fo7 (SE),-0.246,0.0656
Ra,SE,Fo7 (SE),-0.2058,0.0728
Ra,SE,Fo7 (SE),-0.3059,0.1089
Ra,SE,Fo7 (SE),-0.2458,0.0981
Ra,SE,Fo7 (SE),-0.1831,0.0366
Ra,SE,Fo7 (SE),-0.2397,0.0149
Ra,SE,Fo7 (SE),-0.1501,0.0511
Ra,SE,Fo7 (SE),-0.2547,0.033
Ra,SE,Fo7 (SE),-0.2652,0.0186
Ra,SE,Fo7 (SE),-0.216,0.0258
Ra,SE,Fo7 (SE),-0.2016,0.0186
Ra,SE,Fo7 (SE),-0.2588,0.0475
Ra,SE,Fo7 (SE),-0.2004,0.0005
Ra,SE,Fo7 (SE),-0.2712,0.0041
Ra,SE,Fo7 (SE),-0.3614,-0.0718
Ra,SE,Fo7 (SE),-0.353,-0.0393
Ra,SE,Fo7 (SE),-0.2877,0.0692
Ra,SE,Fo7 (SE),-0.2873,0.0656
Ra,SE,Fo7 (SE),-0.2842,0.08
Ra,SE,Fo7 (SE),-0.279,0.0764
Ra,SE,Fo7 (SE),-0.2522,0.1306
Ra,SE,Fo7 (SE),-0.1923,0.0619
Ra,SE,Fo7 (SE),-0.1811,0.0258
Ra,SE,Fo7 (SE),-0.1893,0.0764
Ra,SE,Fo7 (SE),-0.1798,0.0294
Ra,SE,Fo7 (SE),-0.1837,0.0692
Ra,SE,Fo7 (SE),-0.2104,0.0149
Ra,SE,Fo7 (SE),-0.1934,0.0836
Ra,SE,Fo7 (SE),-0.1927,0.0366
Ra,SE,Fo7 (SE),-0.1988,0.0403
Ra,SE,Fo7 (SE),-0.181,0.0005
Ra,SE,Fo7 (SE),-0.1836,0.0041
Ra,SE,Fo7 (SE),0.1942,-0.4923
Ra,SE,Fo7 (SE),0.1929,-0.5165
Ra,SE,Fo7 (SE),0.2281,-0.5407
Ra,SE,Fo7 (SE),0.2095,-0.5225
Ra,SE,Fo7 (SE),0.1946,-0.4862
Ra,SE,Fo7 (SE),0.2166,-0.4862
Ra,SE,Fo7 (SE),0.2093,-0.5618
Ra,SE,Fo7 (SE),0.2231,-0.4862
Ra,SE,Fo7 (SE),0.2406,-0.4438
Ra,SE,Fo7 (SE),0.255,-0.4499
Ra,SE,Fo7 (SE),0.2653,-0.3773
Ra,SE,Fo7 (SE),0.2773,-0.4257
Ra,SE,Fo7 (SE),0.2558,-0.4408
Ra,SE,Fo7 (SE),0.2662,-0.459
Ra,SE,Fo7 (SE),0.3018,-0.4529
Ra,SE,Fo7 (SE),0.2339,-0.465
Ra,SE,Fo7 (SE),0.2099,-0.4559
Ra,SE,Fo7 (SE),0.2512,-0.4378
Ra,SE,Fo7 (SE),0.2956,-0.468
Ra,SE,Fo7 (SE),0.3109,-0.459
Ra,SE,Fo7 (SE),0.3123,-0.4802
Ra,SE,Fo7 (SE),0.3009,-0.465
Ra,SE,Fo7 (SE),0.2183,-0.5195
Ra,SE,Fo7 (SE),0.3233,-0.468
Ra,SE,Fo7 (SE),0.3278,-0.5316
Ra,SE,Fo7 (SE),0.1974,-0.4862
Ra,SE,Fo7 (SE),0.3103,-0.5346
Ra,SE,Fo7 (SE),0.2183,-0.5195
Ra,SE,Fo7 (SE),0.2521,-0.5437
Ra,SE,Fo7 (SE),0.4081,-0.5528
Ra,SE,Fo7 (SE),0.2056,-0.6193
Ra,SE,Fo7 (SE),0.4928,-0.5467
Ra,SE,Fo7 (SE),0.3562,-0.5407
Ra,SE,Fo7 (SE),0.5825,-1.0182
Ra,SE,Fo7 (SE),0.6205,-0.9815
Ra,SE,Fo7 (SE),0.4127,-1.0312
Ra,SE,Fo7 (SE),0.594,-1.0129
Ra,SE,Fo7 (SE),0.4002,-1.0312
Ra,SE,Fo7 (SE),0.8276,-1.102
Ra,SE,Fo7 (SE),1.1582,-1.1858
Ra,SE,Fo7 (SE),0.4178,-0.9553
Ra,SE,Fo7 (SE),0.4157,-0.9736
Ra,SE,Fo7 (SE),0.3988,-0.9972
Ra,SE,Fo7 (SE),0.4163,-0.9474
Ra,SE,Fo7 (SE),0.491,-0.9658
Ra,SE,Fo7 (SE),0.4202,-0.9605
Ra,SE,Fo7 (SE),0.3716,-0.9605
Ra,SE,Fo7 (SE),0.5909,-1.0182
Ra,SE,Fo7 (SE),0.6619,-0.9893
Ra,SE,Fo7 (SE),0.3687,-0.9553
Ra,SE,Fo7 (SE),0.6539,-0.9396
Ra,SE,Fo7 (SE),0.3129,-0.9867
Ra,SE,Fo7 (SE),0.9117,-1.0548
Ra,SE,Fo7 (SE),0.4828,-1.0365
Ra,SE,Fo7 (SE),0.5111,-0.9684
Ra,SE,Fo7 (SE),0.6296,-0.9762
Ra,SE,Fo7 (SE),0.4061,-0.9815
Ra,SE,Fo7 (SE),0.3337,-0.9841
Ra,SE,Fo7 (SE),0.4246,-0.9343
Ra,SE,Fo7 (SE),0.3909,-1.0339
Ra,SE,Fo7 (SE),0.5873,-0.9736
Ra,SE,Fo7 (SE),0.5882,-0.9998
Ra,SE,Fo7 (SE),0.5813,-1.0286
Ra,SE,Fo7 (SE),0.6131,-1.0417
Ra,SE,Fo7 (SE),0.8844,-1.0941
Ra,SE,Fo7 (SE),0.8787,-1.0994
Ra,SE,Fo7 (SE),-0.7418,2.2059
Ra,SE,Fo7 (SE),-0.7046,2.1548
Ra,SE,Fo7 (SE),-0.7148,2.1548
Ra,SE,Fo7 (SE),-0.7182,2.1315
Ra,SE,Fo7 (SE),-0.5927,2.1315
Ra,SE,Fo7 (SE),-0.6373,2.1408
Ra,SE,Fo7 (SE),-0.7127,2.1408
Ra,SE,Fo7 (SE),-0.6112,2.1873
Ra,SE,Fo7 (SE),-0.6279,2.1873
Ra,SE,Fo7 (SE),-0.7412,2.1827
Ra,SE,Fo7 (SE),-0.6545,2.2663
Ra,SE,Fo7 (SE),-0.6523,2.2663
Ra,SE,Fo7 (SE),-0.6361,2.2849
Ra,SE,Fo7 (SE),-0.8008,2.2849
Ra,SE,Fo7 (SE),-0.8065,2.271
Ra,SE,Fo7 (SE),-0.6354,2.271
Ra,SE,Fo7 (SE),-0.7148,2.271
Ra,SE,Fo7 (SE),-0.8096,2.271
Ra,SE,Fo7 (SE),-0.6866,2.257
Ra,SE,Fo7 (SE),-0.6853,2.257
Ra,SE,Fo7 (SE),-0.8036,2.2663
Ra,SE,Fo7 (SE),-0.6317,2.2896
Ra,SE,Fo7 (SE),-0.7772,2.3221
Ra,SE,Fo7 (SE),-0.5987,2.3918
Ra,SE,Fo7 (SE),-0.7586,2.3918
Ra,SE,Fo7 (SE),-0.6223,2.364
Ra,SE,Fo7 (SE),-0.621,2.364
Ra,SE,Fo7 (SE),-0.7043,2.2896
Ra,SE,Fo7 (SE),-0.6049,2.364
Ra,SE,Fo7 (SE),-0.7277,2.364
Ra,SE,Fo7 (SE),-0.7571,2.3825
Ra,SE,Fo7 (SE),-0.6474,2.3732
Ra,SE,Fo7 (SE),-0.8063,2.271
Ra,SE,Fo7 (SE),-0.5435,1.0345
Ra,SE,Fo7 (SE),-0.5044,1.0851
Ra,SE,Fo7 (SE),-0.451,1.0634
Ra,SE,Fo7 (SE),-0.4574,1.067
Ra,SE,Fo7 (SE),-0.5181,1.0381
Ra,SE,Fo7 (SE),-0.5284,1.0887
Ra,SE,Fo7 (SE),-0.6513,1.1068
Ra,SE,Fo7 (SE),-0.4375,1.0598
Ra,SE,Fo7 (SE),-0.5089,1.0851
Ra,SE,Fo7 (SE),-0.4513,1.0562
Ra,SE,Fo7 (SE),-0.5336,1.1647
Ra,SE,Fo7 (SE),-0.6376,1.1032
Ra,SE,Fo7 (SE),-0.5938,1.096
Ra,SE,Fo7 (SE),-0.5517,1.1502
Ra,SE,Fo7 (SE),-0.572,1.1393
Ra,SE,Fo7 (SE),-0.5697,1.1466
Ra,SE,Fo7 (SE),-0.5349,1.1285
Ra,SE,Fo7 (SE),-0.5915,1.096
Ra,SE,Fo7 (SE),-0.7018,1.0923
Ra,SE,Fo7 (SE),-0.4948,1.0164
Ra,SE,Fo7 (SE),-0.684,1.0779
Ra,SE,Fo7 (SE),-0.4844,1.0707
Ra,SE,Fo7 (SE),-0.6911,1.0417
Ra,SE,Fo7 (SE),-0.5022,1.0562
Ra,SE,Fo7 (SE),-0.6713,1.1032
Ra,SE,Fo7 (SE),-0.5749,1.1357
Ra,SE,Fo7 (SE),-0.701,1.0128
Ra,SE,Fo7 (SE),-0.6646,1.02
Ra,SE,Fo7 (SE),-0.6646,1.0923
Ra,SE,Fo7 (SE),-0.6575,1.0851
Ra,SE,Fo7 (SE),-0.7073,1.0381
Ra,SE,Fo7 (SE),-0.6506,1.0707
Ra,SE,Fo7 (SE),-0.6473,1.0707
Ra,SE,Fo7 (SE),-0.3068,0.4728
Ra,SE,Fo7 (SE),-0.3639,0.494
Ra,SE,Fo7 (SE),-0.3558,0.494
Ra,SE,Fo7 (SE),-0.3603,0.5151
Ra,SE,Fo7 (SE),-0.3202,0.4335
Ra,SE,Fo7 (SE),-0.3716,0.3699
Ra,SE,Fo7 (SE),-0.356,0.3548
Ra,SE,Fo7 (SE),-0.4037,0.385
Ra,SE,Fo7 (SE),-0.3196,0.3397
Ra,SE,Fo7 (SE),-0.4112,0.3457
Ra,SE,Fo7 (SE),-0.3624,0.3699
Ra,SE,Fo7 (SE),-0.3401,0.3457
Ra,SE,Fo7 (SE),-0.3236,0.4909
Ra,SE,Fo7 (SE),-0.3216,0.497
Ra,SE,Fo7 (SE),-0.3625,0.4698
Ra,SE,Fo7 (SE),-0.2725,0.4728
Ra,SE,Fo7 (SE),-0.336,0.494
Ra,SE,Fo7 (SE),-0.3877,0.4819
Ra,SE,Fo7 (SE),-0.3527,0.4849
Ra,SE,Fo7 (SE),-0.3411,0.5061
Ra,SE,Fo7 (SE),-0.2841,0.4607
Ra,SE,Fo7 (SE),-0.303,0.4637
Ra,SE,Fo7 (SE),-0.3634,0.5091
Ra,SE,Fo7 (SE),-0.2737,0.4637
Ra,SE,Fo7 (SE),-0.39,0.5
Ra,SE,Fo7 (SE),-0.3618,0.5091
Ra,SE,Fo7 (SE),-0.3433,0.5061
Ra,SE,Fo7 (SE),-0.362,0.4577
Ra,SE,Fo7 (SE),-0.4067,0.382
Ra,SE,Fo7 (SE),-0.4279,0.4123
Ra,SE,Fo7 (SE),-0.3689,0.4577
Ra,SE,Fo7 (SE),-0.3737,0.4244
Ra,SE,Fo7 (SE),-0.3812,0.5061
Ra,SE,Fo7 (SE),-0.1626,-0.138
Ra,SE,Fo7 (SE),-0.2784,-0.1119
Ra,SE,Fo7 (SE),-0.3574,-0.2088
Ra,SE,Fo7 (SE),-0.2292,-0.0961
Ra,SE,Fo7 (SE),-0.1757,-0.1354
Ra,SE,Fo7 (SE),-0.275,-0.2035
Ra,SE,Fo7 (SE),-0.3551,-0.2297
Ra,SE,Fo7 (SE),-0.2344,-0.1721
Ra,SE,Fo7 (SE),-0.3756,-0.2088
Ra,SE,Fo7 (SE),-0.2041,-0.1485
Ra,SE,Fo7 (SE),-0.2426,-0.1511
Ra,SE,Fo7 (SE),-0.2483,-0.1092
Ra,SE,Fo7 (SE),-0.2352,-0.1485
Ra,SE,Fo7 (SE),-0.2856,-0.1957
Ra,SE,Fo7 (SE),-0.3631,-0.1878
Ra,SE,Fo7 (SE),-0.2883,-0.1119
Ra,SE,Fo7 (SE),-0.4076,-0.1957
Ra,SE,Fo7 (SE),-0.3438,-0.1957
Ra,SE,Fo7 (SE),-0.2332,-0.0961
Ra,SE,Fo7 (SE),-0.2377,-0.125
Ra,SE,Fo7 (SE),-0.2872,-0.0726
Ra,SE,Fo7 (SE),-0.2144,-0.1066
Ra,SE,Fo7 (SE),-0.2101,-0.0411
Ra,SE,Fo7 (SE),-0.2267,-0.0883
Ra,SE,Fo7 (SE),-0.3381,-0.1092
Ra,SE,Fo7 (SE),-0.3777,-0.1511
Ra,SE,Fo7 (SE),-0.3408,-0.1092
Ra,SE,Fo7 (SE),-0.2153,-0.1669
Ra,SE,Fo7 (SE),-0.373,-0.1407
Ra,SE,Fo7 (SE),-0.2192,-0.1459
Ra,SE,Fo7 (SE),-0.2747,-0.2009
Ra,SE,Fo7 (SE),-0.223,-0.1747
Ra,SE,Fo7 (SE),-0.2536,-0.2035
Ra,Ft,Fo9 (Ft),0.1937,1.2587
Ra,Ft,Fo9 (Ft),0.2541,1.421
Ra,Ft,Fo9 (Ft),0.1851,1.202
Ra,Ft,Fo9 (Ft),0.2013,1.8544
Ra,Ft,Fo9 (Ft),0.2345,0.8143
Ra,Ft,Fo9 (Ft),0.22,1.4831
Ra,Ft,Fo9 (Ft),0.1661,1.1485
Ra,Ft,Fo9 (Ft),0.0915,0.4954
Ra,Ft,Fo9 (Ft),-0.077,0.3932
Ra,Ft,Fo9 (Ft),-0.1089,0.3168
Ra,Ft,Fo9 (Ft),-0.1135,0.2745
Ra,Ft,Fo9 (Ft),-0.0698,0.3932
Ra,Ft,Fo9 (Ft),-0.1004,0.3168
Ra,Ft,Fo9 (Ft),0.0602,0.5588
Ra,Ft,Fo9 (Ft),-0.1122,0.242
